,PROVINCIA,CANTON,MES,DIA,HORA,CLASE,CAUSA,ZONA,NUM_LESIONADO,NUM_FALLECIDO,TOTAL_VICTIMAS,Nombre_Provincia,Nombre_Canton,Nombre_Clase,Nombre_Causa
0,18,1801,1,5,4,4,1,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
1,18,1801,1,5,14,4,1,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
2,18,1801,1,5,6,3,1,2,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,EMBRIAGUEZ O DROGA
3,18,1801,1,5,11,4,1,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
4,18,1801,1,5,22,4,10,2,3,0,3,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,OTRAS CAUSAS
5,18,1801,1,5,23,3,7,1,2,0,2,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
6,18,1801,1,5,11,3,7,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
7,18,1801,1,7,5,3,1,1,2,0,2,TUNGURAHUA,AMBATO,CHOQUES,EMBRIAGUEZ O DROGA
8,18,1801,1,7,5,1,1,1,1,0,1,TUNGURAHUA,AMBATO,ATROPELLOS,EMBRIAGUEZ O DROGA
9,18,1801,1,7,13,3,7,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
10,18,1801,1,7,12,1,1,1,0,0,0,TUNGURAHUA,AMBATO,ATROPELLOS,EMBRIAGUEZ O DROGA
11,18,1801,1,7,19,5,4,1,0,0,0,TUNGURAHUA,AMBATO,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
12,18,1801,1,1,5,3,7,1,0,1,1,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
13,18,1801,1,1,13,1,3,1,0,0,0,TUNGURAHUA,AMBATO,ATROPELLOS,EXCESO VELOCIDAD
14,18,1801,1,1,19,4,4,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
15,18,1801,1,2,7,1,5,1,1,0,1,TUNGURAHUA,AMBATO,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
16,18,1801,1,2,10,3,6,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,DAÑOS MECÁNICOS
17,18,1801,1,2,21,3,4,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
18,18,1801,1,2,23,4,4,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
19,18,1801,1,3,13,3,7,1,3,0,3,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
20,18,1801,1,3,20,4,1,2,1,0,1,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
21,18,1801,1,5,6,3,7,1,2,0,2,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
22,18,1801,1,5,7,1,5,1,0,0,0,TUNGURAHUA,AMBATO,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
23,18,1801,1,5,12,1,5,1,0,0,0,TUNGURAHUA,AMBATO,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
24,18,1801,1,5,16,1,5,1,1,0,1,TUNGURAHUA,AMBATO,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
25,18,1801,1,6,2,3,1,1,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,EMBRIAGUEZ O DROGA
26,18,1801,1,6,0,4,1,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
27,18,1801,1,6,13,1,3,2,1,0,1,TUNGURAHUA,AMBATO,ATROPELLOS,EXCESO VELOCIDAD
28,18,1801,1,6,17,3,6,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,DAÑOS MECÁNICOS
29,18,1801,1,6,21,3,2,1,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
30,18,1801,1,7,3,3,3,2,2,0,2,TUNGURAHUA,AMBATO,CHOQUES,EXCESO VELOCIDAD
31,18,1801,1,7,7,4,1,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
32,18,1801,1,7,13,3,7,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
33,18,1801,1,7,17,4,3,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EXCESO VELOCIDAD
34,18,1801,1,1,23,6,1,2,0,0,0,TUNGURAHUA,AMBATO,VOLCAMIENTOS,EMBRIAGUEZ O DROGA
35,18,1801,1,1,15,3,4,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
36,18,1801,1,2,8,4,6,1,1,0,1,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,DAÑOS MECÁNICOS
37,18,1801,1,2,1,3,7,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
38,18,1801,1,2,7,5,7,2,0,0,0,TUNGURAHUA,AMBATO,ROZAMIENTOS,NO RESPETA LAS SEÑALES DE TRÁNSITO
39,18,1801,1,2,13,3,3,1,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,EXCESO VELOCIDAD
40,18,1801,1,2,17,4,7,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,NO RESPETA LAS SEÑALES DE TRÁNSITO
41,18,1801,1,2,18,3,7,1,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
42,18,1801,1,2,20,3,7,1,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
43,18,1801,1,3,12,5,4,1,0,0,0,TUNGURAHUA,AMBATO,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
44,18,1801,1,3,9,1,5,1,1,0,1,TUNGURAHUA,AMBATO,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
45,18,1801,1,3,11,4,6,2,5,0,5,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,DAÑOS MECÁNICOS
46,18,1801,1,3,21,3,7,1,2,0,2,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
47,18,1801,1,4,1,4,7,2,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,NO RESPETA LAS SEÑALES DE TRÁNSITO
48,18,1801,1,4,17,3,7,1,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
49,18,1801,1,4,17,3,3,2,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,EXCESO VELOCIDAD
50,18,1801,1,4,22,3,3,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,EXCESO VELOCIDAD
51,18,1801,1,5,1,4,1,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
52,18,1801,1,5,2,5,2,1,0,0,0,TUNGURAHUA,AMBATO,ROZAMIENTOS,MAL REBASAMIENTO INVADIR CARRIL
53,18,1801,1,5,12,1,3,1,1,0,1,TUNGURAHUA,AMBATO,ATROPELLOS,EXCESO VELOCIDAD
54,18,1801,1,5,18,4,1,1,1,0,1,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
55,18,1801,1,6,2,1,1,2,2,0,2,TUNGURAHUA,AMBATO,ATROPELLOS,EMBRIAGUEZ O DROGA
56,18,1801,1,6,11,4,1,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
57,18,1801,1,6,19,3,1,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,EMBRIAGUEZ O DROGA
58,18,1801,1,6,20,3,1,2,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,EMBRIAGUEZ O DROGA
59,18,1801,1,7,4,6,1,1,0,0,0,TUNGURAHUA,AMBATO,VOLCAMIENTOS,EMBRIAGUEZ O DROGA
60,18,1801,1,7,5,5,4,1,0,0,0,TUNGURAHUA,AMBATO,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
61,18,1801,1,7,14,3,2,1,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
62,18,1801,1,7,23,4,1,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
63,18,1801,1,1,5,3,3,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,EXCESO VELOCIDAD
64,18,1801,1,1,5,3,7,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
65,18,1801,1,1,6,4,6,1,2,0,2,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,DAÑOS MECÁNICOS
66,18,1801,1,1,19,5,7,1,0,0,0,TUNGURAHUA,AMBATO,ROZAMIENTOS,NO RESPETA LAS SEÑALES DE TRÁNSITO
67,18,1801,1,2,0,3,7,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
68,18,1801,1,3,1,4,10,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,OTRAS CAUSAS
69,18,1801,1,2,18,3,7,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
70,18,1801,1,3,13,3,6,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,DAÑOS MECÁNICOS
71,18,1801,1,3,15,3,4,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
72,18,1801,1,3,19,8,6,1,0,0,0,TUNGURAHUA,AMBATO,OTROS,DAÑOS MECÁNICOS
73,18,1801,1,3,16,5,4,1,0,0,0,TUNGURAHUA,AMBATO,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
74,18,1801,1,3,17,1,5,1,1,0,1,TUNGURAHUA,AMBATO,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
75,18,1801,1,3,20,3,9,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,MAL ESTADO DE LA VÍA
76,18,1801,1,2,7,3,4,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
77,18,1801,1,3,8,1,7,2,1,0,1,TUNGURAHUA,AMBATO,ATROPELLOS,NO RESPETA LAS SEÑALES DE TRÁNSITO
78,18,1801,1,4,7,3,7,1,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
79,18,1801,1,4,12,3,7,1,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
80,18,1801,1,4,15,1,5,1,0,1,1,TUNGURAHUA,AMBATO,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
81,18,1801,1,4,2,4,3,2,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EXCESO VELOCIDAD
82,18,1801,1,5,13,1,7,1,0,0,0,TUNGURAHUA,AMBATO,ATROPELLOS,NO RESPETA LAS SEÑALES DE TRÁNSITO
83,18,1801,1,5,16,5,1,1,0,0,0,TUNGURAHUA,AMBATO,ROZAMIENTOS,EMBRIAGUEZ O DROGA
84,18,1801,1,5,15,6,9,2,0,0,0,TUNGURAHUA,AMBATO,VOLCAMIENTOS,MAL ESTADO DE LA VÍA
85,18,1801,1,5,21,4,4,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
86,18,1801,1,5,21,3,4,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
87,18,1801,1,5,18,3,4,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
88,18,1801,1,6,3,7,1,1,0,0,0,TUNGURAHUA,AMBATO,PERDIDA DE PISTA,EMBRIAGUEZ O DROGA
89,18,1801,1,6,7,6,6,2,1,1,2,TUNGURAHUA,AMBATO,VOLCAMIENTOS,DAÑOS MECÁNICOS
90,18,1801,1,6,10,3,7,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
91,18,1801,1,6,14,3,2,2,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
92,18,1801,1,6,18,2,1,2,1,0,1,TUNGURAHUA,AMBATO,CAÍDA PASAJEROS,EMBRIAGUEZ O DROGA
93,18,1801,1,6,16,3,4,2,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
94,18,1801,1,6,19,3,9,2,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,MAL ESTADO DE LA VÍA
95,18,1801,1,7,2,4,1,2,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
96,18,1801,1,7,4,3,7,2,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
97,18,1801,1,7,11,1,5,2,0,0,0,TUNGURAHUA,AMBATO,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
98,18,1801,1,7,12,7,10,1,2,0,2,TUNGURAHUA,AMBATO,PERDIDA DE PISTA,OTRAS CAUSAS
99,18,1801,1,7,17,3,10,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,OTRAS CAUSAS
100,18,1801,1,7,14,3,7,1,2,0,2,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
101,18,1801,1,1,22,6,3,2,3,0,3,TUNGURAHUA,AMBATO,VOLCAMIENTOS,EXCESO VELOCIDAD
102,18,1801,1,1,19,1,8,2,1,0,1,TUNGURAHUA,AMBATO,ATROPELLOS,FACTORES CLIMÁTICOS
103,18,1801,1,2,6,3,7,2,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
104,18,1801,1,2,12,3,7,1,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
105,18,1801,1,2,13,3,2,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
106,18,1801,1,2,20,1,1,1,0,1,1,TUNGURAHUA,AMBATO,ATROPELLOS,EMBRIAGUEZ O DROGA
107,18,1801,1,2,23,3,4,1,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
108,18,1801,1,3,9,3,3,2,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,EXCESO VELOCIDAD
109,18,1801,1,4,15,1,1,2,1,0,1,TUNGURAHUA,AMBATO,ATROPELLOS,EMBRIAGUEZ O DROGA
110,18,1801,1,4,14,6,10,2,1,0,1,TUNGURAHUA,AMBATO,VOLCAMIENTOS,OTRAS CAUSAS
111,18,1801,1,4,18,3,4,1,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
112,18,1801,1,4,18,3,3,1,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,EXCESO VELOCIDAD
113,18,1801,1,4,20,3,7,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
114,18,1801,1,5,6,6,2,1,3,0,3,TUNGURAHUA,AMBATO,VOLCAMIENTOS,MAL REBASAMIENTO INVADIR CARRIL
115,18,1801,1,5,13,1,5,2,1,0,1,TUNGURAHUA,AMBATO,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
116,18,1801,1,5,13,3,4,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
117,18,1801,1,5,17,3,4,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
118,18,1801,1,6,6,3,2,2,1,0,1,TUNGURAHUA,AMBATO,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
119,18,1801,1,6,18,1,1,2,1,0,1,TUNGURAHUA,AMBATO,ATROPELLOS,EMBRIAGUEZ O DROGA
120,18,1801,1,7,2,4,1,2,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
121,18,1801,1,7,4,4,1,1,0,0,0,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
122,18,1801,1,7,10,3,1,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,EMBRIAGUEZ O DROGA
123,18,1801,1,7,14,3,4,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
124,18,1801,1,7,16,3,7,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
125,18,1801,1,7,17,3,4,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
126,18,1801,1,7,18,3,3,1,0,0,0,TUNGURAHUA,AMBATO,CHOQUES,EXCESO VELOCIDAD
127,18,1801,1,7,21,4,1,1,3,0,3,TUNGURAHUA,AMBATO,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
128,1,101,1,5,17,3,2,2,1,0,1,AZUAY,CUENCA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
129,1,101,1,5,1,1,5,1,1,0,1,AZUAY,CUENCA,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
130,1,101,1,5,1,7,3,2,1,0,1,AZUAY,CUENCA,PERDIDA DE PISTA,EXCESO VELOCIDAD
131,1,101,1,7,2,7,1,2,0,0,0,AZUAY,CUENCA,PERDIDA DE PISTA,EMBRIAGUEZ O DROGA
132,1,101,1,6,18,3,3,2,1,0,1,AZUAY,CUENCA,CHOQUES,EXCESO VELOCIDAD
133,1,101,1,7,13,3,7,1,0,0,0,AZUAY,CUENCA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
134,1,101,1,1,21,3,1,1,2,0,2,AZUAY,CUENCA,CHOQUES,EMBRIAGUEZ O DROGA
135,1,101,1,1,18,3,4,1,0,0,0,AZUAY,CUENCA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
136,1,101,1,2,16,7,3,2,4,0,4,AZUAY,CUENCA,PERDIDA DE PISTA,EXCESO VELOCIDAD
137,1,101,1,2,22,4,1,1,0,0,0,AZUAY,CUENCA,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
138,1,101,1,3,7,3,4,2,1,0,1,AZUAY,CUENCA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
139,1,101,1,3,17,7,3,1,1,0,1,AZUAY,CUENCA,PERDIDA DE PISTA,EXCESO VELOCIDAD
140,1,101,1,4,10,1,5,1,1,0,1,AZUAY,CUENCA,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
141,1,101,1,4,13,3,7,1,1,0,1,AZUAY,CUENCA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
142,1,101,1,4,18,3,4,1,0,0,0,AZUAY,CUENCA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
143,1,101,1,4,21,3,7,1,0,0,0,AZUAY,CUENCA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
144,1,101,1,5,14,3,1,2,1,0,1,AZUAY,CUENCA,CHOQUES,EMBRIAGUEZ O DROGA
145,1,101,1,6,0,3,7,1,6,0,6,AZUAY,CUENCA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
146,1,101,1,5,6,4,3,1,0,0,0,AZUAY,CUENCA,ESTRELLAMIENTOS,EXCESO VELOCIDAD
147,1,101,1,6,10,4,4,1,0,0,0,AZUAY,CUENCA,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
148,1,101,1,6,11,3,4,1,0,0,0,AZUAY,CUENCA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
149,1,101,1,6,18,3,4,1,0,0,0,AZUAY,CUENCA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
150,1,101,1,6,23,3,1,1,0,0,0,AZUAY,CUENCA,CHOQUES,EMBRIAGUEZ O DROGA
151,1,101,1,7,2,7,3,1,0,0,0,AZUAY,CUENCA,PERDIDA DE PISTA,EXCESO VELOCIDAD
152,1,101,1,7,10,3,7,2,0,1,1,AZUAY,CUENCA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
153,1,101,1,7,11,3,4,1,0,0,0,AZUAY,CUENCA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
154,1,101,1,7,5,3,4,2,0,0,0,AZUAY,CUENCA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
155,1,101,1,7,16,3,7,2,2,0,2,AZUAY,CUENCA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
156,1,101,1,2,9,4,10,1,0,0,0,AZUAY,CUENCA,ESTRELLAMIENTOS,OTRAS CAUSAS
157,1,101,1,2,7,3,2,1,0,0,0,AZUAY,CUENCA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
158,1,101,1,2,20,3,7,1,2,0,2,AZUAY,CUENCA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
159,1,101,1,4,20,3,2,1,1,0,1,AZUAY,CUENCA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
160,1,101,1,5,14,1,5,1,1,0,1,AZUAY,CUENCA,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
161,1,101,1,6,6,7,1,1,3,0,3,AZUAY,CUENCA,PERDIDA DE PISTA,EMBRIAGUEZ O DROGA
162,1,101,1,5,17,3,2,1,0,0,0,AZUAY,CUENCA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
163,1,101,1,6,17,3,4,1,2,0,2,AZUAY,CUENCA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
164,1,101,1,6,20,1,4,2,1,0,1,AZUAY,CUENCA,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
165,1,101,1,7,14,3,2,1,1,0,1,AZUAY,CUENCA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
166,1,101,1,7,17,3,7,1,2,0,2,AZUAY,CUENCA,CHOQUES,NO RESPETA LAS SEÑALES DE TRÁNSITO
167,1,101,1,7,4,4,1,1,0,0,0,AZUAY,CUENCA,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
168,1,101,1,1,1,7,3,1,1,0,1,AZUAY,CUENCA,PERDIDA DE PISTA,EXCESO VELOCIDAD
169,1,101,1,1,12,7,9,1,2,0,2,AZUAY,CUENCA,PERDIDA DE PISTA,MAL ESTADO DE LA VÍA
170,1,101,1,2,20,3,4,1,1,0,1,AZUAY,CUENCA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
171,1,101,1,2,15,3,2,1,0,0,0,AZUAY,CUENCA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
172,1,101,1,3,10,1,4,1,1,0,1,AZUAY,CUENCA,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
173,1,101,1,3,6,3,4,1,1,0,1,AZUAY,CUENCA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
174,1,101,1,3,14,4,3,1,0,0,0,AZUAY,CUENCA,ESTRELLAMIENTOS,EXCESO VELOCIDAD
175,1,101,1,4,20,4,3,1,0,0,0,AZUAY,CUENCA,ESTRELLAMIENTOS,EXCESO VELOCIDAD
176,1,101,1,5,19,1,4,1,5,0,5,AZUAY,CUENCA,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
177,1,101,1,5,19,3,2,1,1,0,1,AZUAY,CUENCA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
178,1,101,1,5,20,1,5,2,1,0,1,AZUAY,CUENCA,ATROPELLOS,IMPRUDENCIA  DEL PEATÓN
179,1,101,1,6,16,3,1,1,0,0,0,AZUAY,CUENCA,CHOQUES,EMBRIAGUEZ O DROGA
180,1,101,1,6,17,3,2,2,0,0,0,AZUAY,CUENCA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
181,1,101,1,6,23,3,4,2,0,0,0,AZUAY,CUENCA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
182,1,101,1,7,19,7,3,2,0,0,0,AZUAY,CUENCA,PERDIDA DE PISTA,EXCESO VELOCIDAD
183,1,101,1,1,21,3,4,1,0,0,0,AZUAY,CUENCA,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
184,1,101,1,2,0,4,4,1,0,0,0,AZUAY,CUENCA,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
185,1,101,1,2,16,3,2,1,1,0,1,AZUAY,CUENCA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
186,1,101,1,2,22,3,1,1,1,0,1,AZUAY,CUENCA,CHOQUES,EMBRIAGUEZ O DROGA
187,1,101,1,4,22,3,2,1,1,0,1,AZUAY,CUENCA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
188,1,101,1,5,13,4,3,1,2,0,2,AZUAY,CUENCA,ESTRELLAMIENTOS,EXCESO VELOCIDAD
189,1,101,1,6,1,7,3,2,2,0,2,AZUAY,CUENCA,PERDIDA DE PISTA,EXCESO VELOCIDAD
190,1,101,1,7,0,4,1,1,0,0,0,AZUAY,CUENCA,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
191,1,101,1,7,2,4,3,1,0,0,0,AZUAY,CUENCA,ESTRELLAMIENTOS,EXCESO VELOCIDAD
192,1,101,1,7,9,4,1,1,1,0,1,AZUAY,CUENCA,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA
193,1,101,1,6,18,3,1,1,0,0,0,AZUAY,CUENCA,CHOQUES,EMBRIAGUEZ O DROGA
194,1,101,1,7,11,2,4,1,1,0,1,AZUAY,CUENCA,CAÍDA PASAJEROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
195,1,101,1,7,20,3,2,2,1,0,1,AZUAY,CUENCA,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL
196,1,101,1,7,21,2,4,1,1,0,1,AZUAY,CUENCA,CAÍDA PASAJEROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR
